County,Year,State,Deaths,State_Name,Population,Death_Ratio_per_100000
Webb County,2010,TX,23,Texas,250304,9.188826387
Webb County,2011,TX,19,Texas,255877,7.425442693
Webb County,2012,TX,29,Texas,260487,11.1329932
Webb County,2013,TX,29,Texas,264280,10.97321023
Webb County,2014,TX,22,Texas,267258,8.231746103
Webb County,2015,TX,24,Texas,269598,8.902143191
Webster County,2008,MO,10,Missouri,35938,27.82569982
Webster County,2015,MO,11,Missouri,37611,29.24676292
Westmoreland County,2003,PA,32,Pennsylvania,367836,8.699529138
Westmoreland County,2004,PA,30,Pennsylvania,367281,8.168132847
Westmoreland County,2005,PA,38,Pennsylvania,366946,10.35574717
Westmoreland County,2006,PA,45,Pennsylvania,366559,12.27633205
Westmoreland County,2007,PA,52,Pennsylvania,366318,14.19531664
Westmoreland County,2008,PA,50,Pennsylvania,366058,13.65903764
Westmoreland County,2009,PA,62,Pennsylvania,365259,16.97425662
Westmoreland County,2010,PA,56,Pennsylvania,365169,15.33536527
Westmoreland County,2011,PA,72,Pennsylvania,364450,19.75579641
Westmoreland County,2012,PA,95,Pennsylvania,362825,26.18342176
Westmoreland County,2013,PA,94,Pennsylvania,360720,26.05899312
Westmoreland County,2014,PA,96,Pennsylvania,358931,26.74608769
Westmoreland County,2015,PA,130,Pennsylvania,357006,36.41395383
Whatcom County,2003,WA,14,Washington,177851,7.87175782
Whatcom County,2004,WA,12,Washington,181756,6.602257972
Whatcom County,2005,WA,16,Washington,185450,8.627662443
Whatcom County,2006,WA,22,Washington,188926,11.64477097
Whatcom County,2007,WA,12,Washington,192837,6.222872167
Whatcom County,2008,WA,17,Washington,196708,8.642251459
Whatcom County,2009,WA,18,Washington,199865,9.006079103
Whatcom County,2010,WA,14,Washington,201140,6.960326141
Whatcom County,2011,WA,19,Washington,203503,9.336471698
Whatcom County,2012,WA,13,Washington,204902,6.344496393
Whatcom County,2013,WA,13,Washington,206139,6.306424306
Whatcom County,2014,WA,14,Washington,208240,6.723011909
Whatcom County,2015,WA,23,Washington,211942,10.85202555
Whitfield County,2004,GA,10,Georgia,91842,10.88826463
Whitfield County,2005,GA,11,Georgia,94162,11.68199486
Whitfield County,2006,GA,12,Georgia,96408,12.44709983
Whitfield County,2008,GA,15,Georgia,100546,14.91854475
Whitfield County,2009,GA,11,Georgia,101009,10.8901187
Whitfield County,2010,GA,11,Georgia,102599,10.72135206
Whitfield County,2011,GA,15,Georgia,102909,14.57598461
Whitfield County,2012,GA,16,Georgia,102926,15.54514894
Whitfield County,2013,GA,14,Georgia,102691,13.63313241
Whitfield County,2014,GA,11,Georgia,103039,10.67556944
Whitfield County,2015,GA,12,Georgia,103621,11.58066415
Wichita County,2003,TX,16,Texas,130411,12.2689037
Wichita County,2004,TX,12,Texas,131677,9.113208837
Wichita County,2005,TX,15,Texas,130767,11.47078391
Wichita County,2006,TX,19,Texas,131376,14.46230666
Wichita County,2007,TX,13,Texas,130564,9.956802794
Wichita County,2008,TX,29,Texas,130340,22.2495013
Wichita County,2009,TX,26,Texas,130913,19.86051805
Wichita County,2010,TX,16,Texas,131500,12.16730038
Wichita County,2011,TX,18,Texas,130825,13.75883814
Wichita County,2012,TX,18,Texas,131742,13.66306873
Wichita County,2013,TX,16,Texas,132255,12.09784129
Wichita County,2014,TX,19,Texas,132721,14.31574506
Wichita County,2015,TX,17,Texas,131050,12.97214804
Wilkes County,2003,NC,15,North Carolina,67617,22.18377035
Wilkes County,2005,NC,16,North Carolina,68104,23.49348056
Wilkes County,2006,NC,18,North Carolina,68489,26.28159266
Wilkes County,2007,NC,18,North Carolina,68966,26.0998173
Wilkes County,2008,NC,27,North Carolina,69317,38.95148376
Wilkes County,2009,NC,30,North Carolina,69258,43.31629559
Wilkes County,2010,NC,16,North Carolina,69340,23.07470436
Wilkes County,2012,NC,15,North Carolina,68910,21.76752286
Wilkes County,2013,NC,19,North Carolina,68610,27.69275616
Wilkes County,2014,NC,28,North Carolina,68418,40.9249028
Wilkes County,2015,NC,25,North Carolina,68302,36.60214928
Williamson County,2003,TX,11,Texas,302895,3.631621519
Williamson County,2004,TX,12,Texas,316532,3.791085893
Williamson County,2005,TX,14,Texas,332169,4.214722024
Williamson County,2006,TX,23,Texas,351970,6.534647839
Williamson County,2007,TX,17,Texas,373723,4.548823594
Williamson County,2008,TX,18,Texas,395437,4.551926097
Williamson County,2009,TX,34,Texas,410800,8.276533593
Williamson County,2010,TX,27,Texas,422679,6.387826223
Williamson County,2011,TX,31,Texas,442366,7.007771845
Williamson County,2012,TX,28,Texas,456144,6.138412431
Williamson County,2013,TX,34,Texas,470494,7.226447096
Williamson County,2014,TX,27,Texas,488446,5.527734898
Williamson County,2015,TX,27,Texas,507728,5.31780796
Wise County,2004,VA,13,Virginia,41591,31.25676228
Wise County,2005,VA,10,Virginia,41585,24.04713238
Wise County,2006,VA,24,Virginia,41531,57.78815824
Wise County,2007,VA,24,Virginia,41543,57.77146571
Wise County,2009,VA,10,Virginia,41454,24.12312443
Wise County,2010,VA,13,Virginia,41452,31.36157483
Wise County,2011,VA,13,Virginia,41461,31.35476713
Wise County,2012,VA,13,Virginia,40928,31.76309617
Wise County,2013,VA,11,Virginia,40685,27.03699152
Wise County,2014,VA,10,Virginia,39916,25.05261048
Wise County,2015,VA,11,Virginia,39596,27.7805839
Wood County,2006,OH,10,Ohio,125027,7.998272373
Wood County,2014,OH,16,Ohio,129410,12.36380496
Wood County,2015,OH,22,Ohio,129375,17.00483092
Worcester County,2003,MA,80,Massachusetts,774476,10.32956476
Worcester County,2004,MA,36,Massachusetts,777855,4.628111923
Worcester County,2005,MA,75,Massachusetts,781265,9.599815684
Worcester County,2006,MA,112,Massachusetts,785345,14.26124824
Worcester County,2007,MA,102,Massachusetts,788280,12.93956462
Worcester County,2008,MA,95,Massachusetts,790847,12.0124373
Worcester County,2009,MA,66,Massachusetts,795251,8.299266521
Worcester County,2010,MA,87,Massachusetts,798552,10.89471944
Worcester County,2011,MA,114,Massachusetts,804107,14.17721771
Worcester County,2012,MA,99,Massachusetts,807047,12.26694356
Worcester County,2013,MA,143,Massachusetts,810994,17.63268286
